Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
35;C(35, 3, 8, 17);3;2.11765;6456;105
35;C(35, 3, 11, 15);3;2.11765;6456;105
35;C(35, 3, 13, 14);3;2.11765;6456;105
35;C(35, 3, 13, 15);3;2.11765;6456;105
35;C(35, 3, 13, 17);3;2.11765;6456;105
35;C(35, 4, 5, 7);3;2.11765;6456;105
35;C(35, 4, 5, 11);3;2.11765;6456;105
35;C(35, 4, 5, 16);3;2.11765;6456;105
35;C(35, 4, 6, 7);3;2.11765;6456;105
35;C(35, 4, 6, 9);3;2.11765;6456;105
35;C(35, 4, 6, 11);3;2.11765;6456;105
35;C(35, 4, 6, 15);3;2.11765;6456;105
35;C(35, 4, 7, 9);3;2.11765;6456;105
35;C(35, 4, 9, 10);3;2.11765;6456;105
35;C(35, 4, 9, 16);3;2.11765;6456;105
35;C(35, 4, 14, 15);3;2.11765;6456;105
35;C(35, 4, 14, 16);3;2.11765;6456;105
35;C(35, 4, 15, 17);3;2.11765;6456;105
35;C(35, 5, 6, 8);3;2.11765;6456;105
35;C(35, 5, 6, 9);3;2.11765;6456;105
35;C(35, 5, 6, 13);3;2.11765;6456;105
35;C(35, 5, 6, 14);3;2.11765;6456;105
35;C(35, 5, 7, 8);3;2.11765;6456;105
35;C(35, 5, 7, 11);3;2.11765;6456;105
35;C(35, 5, 7, 13);3;2.11765;6456;105
35;C(35, 5, 8, 12);3;2.11765;6456;105
35;C(35, 5, 9, 11);3;2.11765;6456;105
